ORF_ID	ORF	HMM_Name	Score	Significance_evalue	NAME	Alternative_name	Database	Description	genome_name
0000002449	16_7	PF01325.14	40.8	4.4e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	CM6_03_S228
0000002449	16_7	PF02742.10	42.4	1.2e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	CM6_03_S228
0000002497	16_55	PF07927.7	60	4.3e-17	YcfA	-	PFAM	YcfA-like protein	CM6_03_S228
0000002783	20_16	PF07883.6	48.8	1.1e-13	Cupin_2	-	PFAM	Cupin domain	CM6_03_S228
0000002794	20_27	PF00903.20	46.1	1.3e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	CM6_03_S228
0000002807	20_40	K11060_3	50.6	2.7e-14	entB	-	KEGG	probable enterotoxin B	CM6_03_S228
0000003134	24_48	PF00717.18	55.6	8.7e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	CM6_03_S228
0000003134	24_48	PF10502.4	47.2	4.3e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	CM6_03_S228
0000003145	24_59	PF04734.8	53.7	2.4e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	CM6_03_S228
0000003361	27_56	K11060_3	44	2.7e-12	entB	-	KEGG	probable enterotoxin B	CM6_03_S228
0000003378	28_12	PF07883.6	42.2	1.2e-11	Cupin_2	-	PFAM	Cupin domain	CM6_03_S228
0000003474	29_51	K11060_3	51.3	1.7e-14	entB	-	KEGG	probable enterotoxin B	CM6_03_S228
0000003540	31_6	PF05105.7	74	2.1e-21	Phage_holin_4	-	PFAM	Holin family	CM6_03_S228
0000003540	31_6	TIGR01593	57.6	2.8e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	CM6_03_S228
0000003591	32_1	PF01325.14	46.5	7.5e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	CM6_03_S228
0000003591	32_1	PF02742.10	61.5	1.3e-17	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	CM6_03_S228
0000003868	39_16	K10815_8	54.3	1.8e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	CM6_03_S228
0000003869	39_17	K10816_8	67.3	2.3e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	CM6_03_S228
0000003877	39_25	PF00717.18	49.4	7.4e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	CM6_03_S228
0000003919	41_1	PF14057.1	642.9	2e-194	GGGtGRT	-	PFAM	GGGtGRT protein	CM6_03_S228
0000004029	44_22	K11063_6	107	9.199999999999999e-32	tcdAB	-	KEGG	toxin A\/B	CM6_03_S228
0000004048	45_18	PF07883.6	62.8	4.4e-18	Cupin_2	-	PFAM	Cupin domain	CM6_03_S228
0000004097	48_5	PF13958.1	127.6	9.499999999999999e-38	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	CM6_03_S228
0000004136	50_5	PF13958.1	131.9	4.7999999999999997e-39	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	CM6_03_S228
0000004294	63_8	PF02452.12	72.6	8e-21	PemK	-	PFAM	PemK-like protein	CM6_03_S228
0000004378	76_5	PF13958.1	120.5	1.5e-35	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	CM6_03_S228
0000004408	82_1	PF13958.1	140.8	8.6e-42	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	CM6_03_S228
0000000104	1_104	PF02742.10	45.6	1.2e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	CM6_07_S232
0000000113	1_113	PF02742.10	47.7	2.7e-13	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	CM6_07_S232
0000000113	1_113	PF01325.14	42.3	1.5e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	CM6_07_S232
0000000163	1_163	PF04221.7	60.8	2.4e-17	RelB	-	PFAM	RelB antitoxin	CM6_07_S232
0000000164	1_164	TIGR00053	79.8	4.1000000000000003e-23	TIGR00053	-	TIGR	addiction module toxin component, YafQ family	CM6_07_S232
0000000164	1_164	TIGR02385	90.3	1.9999999999999998e-26	RelE_StbE	-	TIGR	addiction module toxin, RelE/StbE family	CM6_07_S232
0000000170	1_170	PF02742.10	46.3	7.6e-13	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	CM6_07_S232
0000000190	1_190	PF02452.12	94.3	1.5e-27	PemK	-	PFAM	PemK-like protein	CM6_07_S232
0000000193	1_193	PF01325.14	51.7	1.8e-14	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	CM6_07_S232
0000000257	1_257	PF00903.20	47.8	3.7e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	CM6_07_S232
0000000438	2_78	PF00881.19	105.1	9.299999999999999e-31	Nitroreductase	-	PFAM	Nitroreductase family	CM6_07_S232
0000000448	2_88	PF02452.12	103.7	1.8e-30	PemK	-	PFAM	PemK-like protein	CM6_07_S232
0000000500	2_140	TIGR01593	98.2	7.8e-29	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	CM6_07_S232
0000000500	2_140	PF05105.7	147.8	2.8999999999999996e-44	Phage_holin_4	-	PFAM	Holin family	CM6_07_S232
0000000705	3_5	PF01636.18	75	2.2e-21	APH	-	PFAM	Phosphotransferase enzyme family	CM6_07_S232
0000000713	3_13	K03699_483	274.1	3.7999999999999996e-82	tlyC	-	KEGG	putative hemolysin	CM6_07_S232
0000000719	3_19	PF00881.19	114	1.7999999999999998e-33	Nitroreductase	-	PFAM	Nitroreductase family	CM6_07_S232
0000000764	3_64	PF00903.20	46.8	7.8e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	CM6_07_S232
0000000930	3_230	PF05193.16	87	3.4e-25	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	CM6_07_S232
0000000931	3_231	PF00675.15	63.9	4e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	CM6_07_S232
0000000931	3_231	PF05193.16	48.7	2e-13	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	CM6_07_S232
0000000938	3_238	PF00881.19	108.6	7.9e-32	Nitroreductase	-	PFAM	Nitroreductase family	CM6_07_S232
0000000953	3_253	PF00717.18	58.8	9e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	CM6_07_S232
0000000954	3_254	PF00717.18	54.8	1.6e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	CM6_07_S232
0000001010	3_310	PF07883.6	45.6	1.1e-12	Cupin_2	-	PFAM	Cupin domain	CM6_07_S232
0000001054	4_14	K11068_1278_95_625	199.4	1.2e-59	hlyIII	-	KEGG	hemolysin III	CM6_07_S232
0000001073	4_33	PF03372.18	94.7	2.5e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	CM6_07_S232
0000001121	4_81	PF00903.20	60.9	3.4e-17	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	CM6_07_S232
0000001358	5_118	PF00903.20	45.6	1.9e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	CM6_07_S232
0000001359	5_119	PF00881.19	103.5	2.9000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	CM6_07_S232
0000001416	6_9	PF13950.1	81.7	7.7e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	CM6_07_S232
0000001428	6_21	PF01636.18	52.2	2e-14	APH	-	PFAM	Phosphotransferase enzyme family	CM6_07_S232
0000001495	6_88	K11063_6	59.6	1.8e-17	tcdAB	-	KEGG	toxin A\/B	CM6_07_S232
0000001495	6_88	K11060_3	54.2	2.1e-15	entB	-	KEGG	probable enterotoxin B	CM6_07_S232
0000001496	6_89	K11063_6	78.9	2.8000000000000003e-23	tcdAB	-	KEGG	toxin A\/B	CM6_07_S232
0000001637	7_60	PF07927.7	57	4e-16	YcfA	-	PFAM	YcfA-like protein	CM6_07_S232
0000001732	7_155	PF00881.19	80.3	3.9e-23	Nitroreductase	-	PFAM	Nitroreductase family	CM6_07_S232
0000001857	8_115	PF00881.19	103.9	2.2000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	CM6_07_S232
0000002060	10_51	K11060_3	51.3	1.7e-14	entB	-	KEGG	probable enterotoxin B	CM6_07_S232
0000002175	11_55	PF13958.1	124.5	8.8e-37	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	CM6_07_S232
0000002399	13_73	PF00881.19	84.8	1.5999999999999999e-24	Nitroreductase	-	PFAM	Nitroreductase family	CM6_07_S232
0000002443	14_17	K03699_483	530.6	5.599999999999999e-160	tlyC	-	KEGG	putative hemolysin	CM6_07_S232
0000002594	15_52	PF13091.1	95.8	4.600000000000001e-28	PLDc_2	-	PFAM	PLD-like domain	CM6_07_S232
0000002609	15_67	PF07883.6	55.7	7.7e-16	Cupin_2	-	PFAM	Cupin domain	CM6_07_S232
0000002613	15_71	PF07883.6	69.5	3.8e-20	Cupin_2	-	PFAM	Cupin domain	CM6_07_S232
0000002629	15_87	PF02452.12	102.3	4.8000000000000004e-30	PemK	-	PFAM	PemK-like protein	CM6_07_S232
0000002822	18_24	PF07927.7	60	4.4e-17	YcfA	-	PFAM	YcfA-like protein	CM6_07_S232
0000002870	18_72	PF02742.10	42.4	1.2e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	CM6_07_S232
0000002870	18_72	PF01325.14	40.8	4.4e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	CM6_07_S232
0000003203	23_18	PF04734.8	53.7	2.5e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	CM6_07_S232
0000003214	23_29	PF00717.18	55.6	8.8e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	CM6_07_S232
0000003214	23_29	PF10502.4	47.2	4.3e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	CM6_07_S232
0000003380	25_50	PF07883.6	42.2	1.2e-11	Cupin_2	-	PFAM	Cupin domain	CM6_07_S232
0000003434	26_43	K11060_3	50.6	2.7e-14	entB	-	KEGG	probable enterotoxin B	CM6_07_S232
0000003447	26_56	PF00903.20	46.1	1.3e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	CM6_07_S232
0000003457	27_6	PF05105.7	74	2.1e-21	Phage_holin_4	-	PFAM	Holin family	CM6_07_S232
0000003457	27_6	TIGR01593	57.6	2.8e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	CM6_07_S232
0000003557	28_50	PF02742.10	61.5	1.3e-17	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	CM6_07_S232
0000003557	28_50	PF01325.14	46.5	7.6e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	CM6_07_S232
0000003866	37_9	PF00717.18	49.4	7.5e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	CM6_07_S232
0000003874	37_17	K10816_8	67.3	2.3e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	CM6_07_S232
0000003875	37_18	K10815_8	54.3	1.8e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	CM6_07_S232
0000003924	39_1	PF14057.1	642.9	2.0999999999999996e-194	GGGtGRT	-	PFAM	GGGtGRT protein	CM6_07_S232
0000004014	42_2	K11063_6	107	9.299999999999999e-32	tcdAB	-	KEGG	toxin A\/B	CM6_07_S232
0000004043	43_8	PF07883.6	48.8	1.1e-13	Cupin_2	-	PFAM	Cupin domain	CM6_07_S232
0000004060	44_2	PF13958.1	120.5	1.5e-35	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	CM6_07_S232
0000004069	44_11	PF13958.1	127.6	9.599999999999999e-38	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	CM6_07_S232
0000004148	47_18	PF07883.6	62.8	4.5e-18	Cupin_2	-	PFAM	Cupin domain	CM6_07_S232
0000004170	48_18	K11060_3	44	2.8e-12	entB	-	KEGG	probable enterotoxin B	CM6_07_S232
0000004218	51_7	PF13958.1	131.9	4.9e-39	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	CM6_07_S232
0000004482	83_4	PF13958.1	140.8	8.7e-42	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	CM6_07_S232
0000004509	88_5	PF02452.12	72.6	8.1e-21	PemK	-	PFAM	PemK-like protein	CM6_07_S232
0000000077	1_77	PF02742.10	45.6	1.2e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	CM6_80_S239
0000000086	1_86	PF01325.14	42.3	1.5e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	CM6_80_S239
0000000086	1_86	PF02742.10	47.7	2.7e-13	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	CM6_80_S239
0000000136	1_136	PF04221.7	60.8	2.3e-17	RelB	-	PFAM	RelB antitoxin	CM6_80_S239
0000000137	1_137	TIGR00053	79.8	4.1000000000000003e-23	TIGR00053	-	TIGR	addiction module toxin component, YafQ family	CM6_80_S239
0000000137	1_137	TIGR02385	90.3	1.9999999999999998e-26	RelE_StbE	-	TIGR	addiction module toxin, RelE/StbE family	CM6_80_S239
0000000143	1_143	PF02742.10	46.3	7.5e-13	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	CM6_80_S239
0000000163	1_163	PF02452.12	94.3	1.4e-27	PemK	-	PFAM	PemK-like protein	CM6_80_S239
0000000166	1_166	PF01325.14	51.7	1.7e-14	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	CM6_80_S239
0000000230	1_230	PF00903.20	47.8	3.7e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	CM6_80_S239
0000000366	2_33	PF07883.6	45.6	1.1e-12	Cupin_2	-	PFAM	Cupin domain	CM6_80_S239
0000000422	2_89	PF00717.18	54.8	1.5e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	CM6_80_S239
0000000423	2_90	PF00717.18	58.8	8.8e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	CM6_80_S239
0000000438	2_105	PF00881.19	108.6	7.799999999999999e-32	Nitroreductase	-	PFAM	Nitroreductase family	CM6_80_S239
0000000445	2_112	PF05193.16	48.7	2e-13	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	CM6_80_S239
0000000445	2_112	PF00675.15	63.9	4e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	CM6_80_S239
0000000446	2_113	PF05193.16	87	3.4e-25	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	CM6_80_S239
0000000613	2_280	PF00903.20	46.8	7.7e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	CM6_80_S239
0000000658	2_325	PF00881.19	114	1.7999999999999998e-33	Nitroreductase	-	PFAM	Nitroreductase family	CM6_80_S239
0000000664	2_331	K03699_483	274.1	3.7999999999999996e-82	tlyC	-	KEGG	putative hemolysin	CM6_80_S239
0000000672	2_339	PF01636.18	75	2.2e-21	APH	-	PFAM	Phosphotransferase enzyme family	CM6_80_S239
0000000776	3_100	PF05105.7	147.8	2.7999999999999995e-44	Phage_holin_4	-	PFAM	Holin family	CM6_80_S239
0000000776	3_100	TIGR01593	98.2	7.6e-29	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	CM6_80_S239
0000001094	4_118	PF00903.20	45.6	1.9e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	CM6_80_S239
0000001095	4_119	PF00881.19	103.5	2.9000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	CM6_80_S239
0000001154	5_11	PF00881.19	80.3	3.9e-23	Nitroreductase	-	PFAM	Nitroreductase family	CM6_80_S239
0000001252	5_109	PF07927.7	57	4e-16	YcfA	-	PFAM	YcfA-like protein	CM6_80_S239
0000001425	6_115	PF00881.19	103.9	2.2000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	CM6_80_S239
0000001624	8_51	K11060_3	51.3	1.7e-14	entB	-	KEGG	probable enterotoxin B	CM6_80_S239
0000001713	9_29	PF00903.20	60.9	3.3e-17	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	CM6_80_S239
0000001761	9_77	PF03372.18	94.7	2.4e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	CM6_80_S239
0000001780	9_96	K11068_1278_95_625	199.4	1.1000000000000002e-59	hlyIII	-	KEGG	hemolysin III	CM6_80_S239
0000001847	10_54	PF13958.1	124.5	8.7e-37	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	CM6_80_S239
0000001909	11_9	PF13950.1	81.7	7.599999999999999e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	CM6_80_S239
0000001921	11_21	PF01636.18	52.2	2e-14	APH	-	PFAM	Phosphotransferase enzyme family	CM6_80_S239
0000001988	11_88	K11063_6	59.6	1.8e-17	tcdAB	-	KEGG	toxin A\/B	CM6_80_S239
0000001988	11_88	K11060_3	54.2	2.1e-15	entB	-	KEGG	probable enterotoxin B	CM6_80_S239
0000001989	11_89	K11063_6	78.9	2.8000000000000003e-23	tcdAB	-	KEGG	toxin A\/B	CM6_80_S239
0000002122	13_28	PF00881.19	84.8	1.5999999999999999e-24	Nitroreductase	-	PFAM	Nitroreductase family	CM6_80_S239
0000002294	14_100	K03699_483	530.6	5.499999999999999e-160	tlyC	-	KEGG	putative hemolysin	CM6_80_S239
0000002362	15_52	PF13091.1	95.8	4.600000000000001e-28	PLDc_2	-	PFAM	PLD-like domain	CM6_80_S239
0000002377	15_67	PF07883.6	55.7	7.5e-16	Cupin_2	-	PFAM	Cupin domain	CM6_80_S239
0000002381	15_71	PF07883.6	69.5	3.7e-20	Cupin_2	-	PFAM	Cupin domain	CM6_80_S239
0000002397	15_87	PF02452.12	102.3	4.7000000000000004e-30	PemK	-	PFAM	PemK-like protein	CM6_80_S239
0000002491	17_7	PF01325.14	40.8	4.4e-11	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	CM6_80_S239
0000002491	17_7	PF02742.10	42.4	1.2e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	CM6_80_S239
0000002539	17_55	PF07927.7	60	4.4e-17	YcfA	-	PFAM	YcfA-like protein	CM6_80_S239
0000002823	21_16	PF07883.6	48.8	1.1e-13	Cupin_2	-	PFAM	Cupin domain	CM6_80_S239
0000002834	21_27	PF00903.20	46.1	1.3e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	CM6_80_S239
0000002847	21_40	K11060_3	50.6	2.7e-14	entB	-	KEGG	probable enterotoxin B	CM6_80_S239
0000003145	25_18	PF04734.8	53.7	2.4e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	CM6_80_S239
0000003156	25_29	PF00717.18	55.6	8.7e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	CM6_80_S239
0000003156	25_29	PF10502.4	47.2	4.3e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	CM6_80_S239
0000003392	28_46	PF07883.6	42.2	1.2e-11	Cupin_2	-	PFAM	Cupin domain	CM6_80_S239
0000003409	29_6	PF05105.7	74	2.1e-21	Phage_holin_4	-	PFAM	Holin family	CM6_80_S239
0000003409	29_6	TIGR01593	57.6	2.8e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	CM6_80_S239
0000003460	30_1	PF01325.14	46.5	7.5e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	CM6_80_S239
0000003460	30_1	PF02742.10	61.5	1.3e-17	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	CM6_80_S239
0000003824	39_16	K10815_8	54.3	1.8e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	CM6_80_S239
0000003825	39_17	K10816_8	67.3	2.3e-19	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	CM6_80_S239
0000003833	39_25	PF00717.18	49.4	7.4e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	CM6_80_S239
0000003875	41_1	PF14057.1	642.9	2e-194	GGGtGRT	-	PFAM	GGGtGRT protein	CM6_80_S239
0000003982	44_18	K11060_3	44	2.7e-12	entB	-	KEGG	probable enterotoxin B	CM6_80_S239
0000003993	45_2	K11063_6	107	9.199999999999999e-32	tcdAB	-	KEGG	toxin A\/B	CM6_80_S239
0000004032	46_18	PF07883.6	62.8	4.4e-18	Cupin_2	-	PFAM	Cupin domain	CM6_80_S239
0000004114	50_16	PF13958.1	127.6	9.499999999999999e-38	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	CM6_80_S239
0000004144	52_7	PF13958.1	131.9	4.7999999999999997e-39	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	CM6_80_S239
0000004369	77_2	PF13958.1	120.5	1.5e-35	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	CM6_80_S239
0000004405	83_1	PF13958.1	140.8	8.6e-42	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	CM6_80_S239
0000004435	88_5	PF02452.12	72.6	8e-21	PemK	-	PFAM	PemK-like protein	CM6_80_S239
0000000039	1_39	PF00903.20	47.8	4e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	d22_429_S223
0000000142	1_142	K11062_2	74.2	1.8e-21	entD	-	KEGG	probable enterotoxin D	d22_429_S223
0000000193	1_193	PF00717.18	58.9	8.6e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	d22_429_S223
0000000317	1_317	PF01636.18	52.2	2.2e-14	APH	-	PFAM	Phosphotransferase enzyme family	d22_429_S223
0000000330	1_330	PF13950.1	81.7	8.199999999999999e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	d22_429_S223
0000000408	2_58	K11063_6	78.9	3e-23	tcdAB	-	KEGG	toxin A\/B	d22_429_S223
0000000409	2_59	K11060_3	53.6	3.7e-15	entB	-	KEGG	probable enterotoxin B	d22_429_S223
0000000409	2_59	K11063_6	83.8	1.0000000000000001e-24	tcdAB	-	KEGG	toxin A\/B	d22_429_S223
0000000551	2_201	PF13958.1	120.2	2e-35	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	d22_429_S223
0000000963	4_119	PF00903.20	47.7	4.5e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	d22_429_S223
0000000964	4_120	PF00881.19	103.5	3.2e-30	Nitroreductase	-	PFAM	Nitroreductase family	d22_429_S223
0000000995	4_151	PF02452.12	100.8	1.4999999999999998e-29	PemK	-	PFAM	PemK-like protein	d22_429_S223
0000001230	6_35	PF00881.19	80.3	4.2e-23	Nitroreductase	-	PFAM	Nitroreductase family	d22_429_S223
0000001377	7_35	PF00881.19	103.9	2.4000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	d22_429_S223
0000001484	8_1	PF00903.20	46.8	8.4e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	d22_429_S223
0000001857	10_122	PF07883.6	45.6	1.2e-12	Cupin_2	-	PFAM	Cupin domain	d22_429_S223
0000001887	11_29	PF00903.20	60.9	3.6e-17	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	d22_429_S223
0000001937	11_79	PF03372.18	94.7	2.7000000000000002e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	d22_429_S223
0000001958	11_100	K11068_1278_95_625	200.3	6.5e-60	hlyIII	-	KEGG	hemolysin III	d22_429_S223
0000002003	12_32	PF05193.16	87	3.6999999999999996e-25	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	d22_429_S223
0000002004	12_33	PF00675.15	63.9	4.3e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	d22_429_S223
0000002004	12_33	PF05193.16	48.7	2.2e-13	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	d22_429_S223
0000002011	12_40	PF00881.19	108.6	8.499999999999999e-32	Nitroreductase	-	PFAM	Nitroreductase family	d22_429_S223
0000002026	12_55	PF00717.18	58.8	9.6e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	d22_429_S223
0000002027	12_56	PF00717.18	54.8	1.7e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	d22_429_S223
0000002193	14_12	K03699_483	530.6	5.999999999999999e-160	tlyC	-	KEGG	putative hemolysin	d22_429_S223
0000002345	15_55	PF07883.6	42.2	1.3e-11	Cupin_2	-	PFAM	Cupin domain	d22_429_S223
0000002572	18_15	PF00717.18	55.6	9.4e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	d22_429_S223
0000002572	18_15	PF10502.4	47.3	4.4e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	d22_429_S223
0000002583	18_26	PF04734.8	53.7	2.7e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	d22_429_S223
0000002649	19_6	PF07927.7	60	4.7e-17	YcfA	-	PFAM	YcfA-like protein	d22_429_S223
0000002743	20_8	PF02452.12	100.2	2.3e-29	PemK	-	PFAM	PemK-like protein	d22_429_S223
0000002753	20_18	TIGR01593	98.7	6e-29	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	d22_429_S223
0000002753	20_18	PF05105.7	148.5	1.8999999999999998e-44	Phage_holin_4	-	PFAM	Holin family	d22_429_S223
0000002770	20_35	PF04221.7	55.3	1.3e-15	RelB	-	PFAM	RelB antitoxin	d22_429_S223
0000002771	20_36	PF05016.9	40.5	8.8e-11	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein	d22_429_S223
0000002884	21_51	K11060_3	41.6	1.5e-11	entB	-	KEGG	probable enterotoxin B	d22_429_S223
0000002917	22_9	PF00717.18	49.4	8.1e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	d22_429_S223
0000002925	22_17	K10816_8	68.9	7.8e-20	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	d22_429_S223
0000002926	22_18	K10815_8	54.4	1.8e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	d22_429_S223
0000003116	24_31	PF01636.18	73.5	6.8e-21	APH	-	PFAM	Phosphotransferase enzyme family	d22_429_S223
0000003124	24_39	K03699_483	274.1	4.1e-82	tlyC	-	KEGG	putative hemolysin	d22_429_S223
0000003130	24_45	PF00881.19	114	1.9e-33	Nitroreductase	-	PFAM	Nitroreductase family	d22_429_S223
